"line","YDHPL","YDHA","PLHA","DF","DPM","SW100","TSW","POM"
"DAD_019",825.424337972615,982.265603470587,41.7244577609704,32.807121294097,60.4369644338322,25.7877851146626,198.933597041207,7.66740202312516
"DAD_036",707.117900854237,876.598176322644,42.9723630415631,32.3800292122831,61.2871782063713,23.304933234004,163.574085656848,7.32113779159055
"DAD_044",784.679516460603,982.151553311259,47.4310393800007,32.700144107605,60.0496349138462,27.5838125503705,203.567512261251,9.3083281584872
"DAD_587",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_001",814.167567607657,1011.95545710326,49.3528138754017,29.8321609375337,55.7458968989207,27.3687605695458,218.974581898098,10.056408913522
"DAN_002",836.887859230241,1000.46694474021,54.5205354280648,29.724966424459,58.0883525732705,27.2927915941441,257.47116225878,9.85663813717285
"DAN_003",872.814804972246,1090.16623681529,49.3805961729677,29.7022529275885,57.2137429439293,25.9193684128709,242.697944067226,9.54770289598941
"DAN_004",719.603143268149,945.600366142205,44.3816462517333,31.0714064184275,59.3895215324485,25.9670725986239,163.890009480107,8.50259645476262
"DAN_005",605.513326853813,774.971408184082,40.5168485652634,32.5356494625669,60.8205020026427,29.1443539280808,113.612195844731,6.42317093847659
"DAN_006",712.046850162483,871.699309418608,44.8367206081748,29.7254443208998,57.9481341394032,22.5291884769425,178.006944470182,7.50900842396831
"DAN_007",746.566151761042,902.965765864879,53.480230254436,29.654926330477,55.9286310338766,26.1930122445068,217.954610209665,9.68685004875128
"DAN_008",798.419697001179,930.187245444687,43.4534389105196,29.8572230327267,58.8491089257794,25.7173803424019,197.078741214285,7.45082434197817
"DAN_009",884.622382464051,1039.08873037941,50.913416084737,31.3981882319898,59.984738196863,29.5005093994756,243.11318856497,10.5412976345979
"DAN_010",758.617851955239,996.27944928211,51.7625404637318,29.4885358145451,60.3078481188098,27.1424984026713,210.474798481498,10.1868463630317
"DAN_011",835.515399138821,989.133328040418,51.2372139361153,31.900278820351,61.5977906214214,21.4188627744345,228.259171090124,10.0091370767699
"DAN_012",741.846405027125,916.675619401249,48.3578913804349,32.6397456416883,61.4652824909947,20.4068226422298,202.667948598158,8.77540296680225
"DAN_013",749.298047899334,897.652752733483,45.836136966692,30.4389682246896,60.0791730862388,29.2129343982533,189.803978453109,8.26331663504934
"DAN_014",792.613322033094,930.575988711619,47.4952260483558,29.9943510300577,58.0281878347683,25.2012918412852,202.110998492461,9.0992493732545
"DAN_015",748.527135040712,887.440070019684,42.7721159750463,31.7306231082325,61.3884395121196,29.091485664446,159.595365564719,7.72110191053301
"DAN_016",843.517817218772,1034.22531516856,57.9815164799577,30.0424295402288,60.3511063781421,29.2315916983452,293.186902392734,9.88927540363361
"DAN_017",667.959391877308,861.976248879257,42.5178542617139,30.6900894840986,59.1778886260312,23.2212386166275,160.967555203428,7.0490474167602
"DAN_018",725.055424557225,881.51226406323,51.282740289483,31.2722302898802,60.5382664380199,28.8096131385597,195.150127943805,9.71933560973707
"DAN_019",676.393928267677,872.089932888956,51.341158165068,29.9753169494603,55.9010755831943,26.9371292276965,196.262880825162,9.61595781894147
"DAN_020",654.683771644706,806.524227608029,47.4028687391111,30.7832618063714,61.0979097334874,23.4351211428964,150.968325124823,8.57393442676739
"DAN_021",806.308816138137,1013.22994197114,40.9006445915783,30.9649548195746,60.808248605467,32.2701894242035,143.323778655795,7.8619670551295
"DAN_022",753.201833488423,997.128337919688,45.5949075472394,31.4738524263721,60.8086751956759,28.4862802640697,180.92086590774,8.84441101860352
"DAN_023",704.779345293766,834.721008278355,44.7443898842331,30.6863337683547,59.308571943214,29.5951433872211,175.440437696305,7.23460756723078
"DAN_024",801.774294919664,945.476835924584,45.0513187013112,30.9560244233013,56.4842095880711,31.0387027655165,184.040813532069,9.30816092785567
"DAN_025",718.924089799265,857.713969823384,43.7282370629512,31.0455052599577,60.7081837532739,26.6868281212324,172.072481215862,7.25749601695911
"DAN_027",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_028",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_029",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_030",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_031",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_032",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_033",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_034",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_035",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_036",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_037",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_038",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_039",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_040",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_041",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_042",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_043",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_044",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_045",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_046",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_047",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_048",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_049",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_050",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_051",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_052",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_053",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_054",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_056",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_057",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_058",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_059",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_060",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_061",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_062",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_063",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_064",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_065",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_066",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_067",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_068",NA,NA,NA,NA,NA,NA,NA,NA
"DAN_070",NA,NA,NA,NA,NA,NA,NA,NA
"DAZ_001",NA,NA,NA,NA,NA,NA,NA,NA
"DAZ_002",NA,NA,NA,NA,NA,NA,NA,NA
"DAZ_003",NA,NA,NA,NA,NA,NA,NA,NA
"DAZ_004",NA,NA,NA,NA,NA,NA,NA,NA
"DAZ_005",NA,NA,NA,NA,NA,NA,NA,NA
"DAZ_006",NA,NA,NA,NA,NA,NA,NA,NA
"DIACOL_CALIMA",NA,NA,NA,NA,NA,NA,NA,NA
"DICTA_17",NA,NA,NA,NA,NA,NA,NA,NA
"DOR_364",NA,NA,NA,NA,NA,NA,NA,NA
"DOR_390",NA,NA,NA,NA,NA,NA,NA,NA
"DOR_500",NA,NA,NA,NA,NA,NA,NA,NA
"DRK_149",832.37885259666,1123.29189817967,52.6817627383091,30.2251339449517,59.2428670549321,28.9062217304232,213.500719308502,9.63169731032295
"G122",NA,NA,NA,NA,NA,NA,NA,NA
"G19833",NA,NA,NA,NA,NA,NA,NA,NA
"G4494",722.834313123885,877.673889628925,46.0106794463878,31.5651592994059,60.6833711074408,27.5200513233094,163.31484060898,9.77326702780864
"G4523",789.216764244345,920.136522226024,48.9251771038795,33.0051413740599,60.384562904876,24.4897884154047,204.439070424645,9.66248486951089
"GGB_001",1153.68192486398,1340.35786995955,46.1639894575813,32.7381618161174,62.1697846617484,34.3274002239355,252.361150335859,9.23421901902697
"GGB_002",992.476679525352,1095.90151992994,49.6733864449874,31.4119645204563,62.2485787103206,22.9508716128587,272.927762987528,10.4061988895457
"GGB_004",446.066262411799,602.83995165063,40.363868866857,36.1857425164088,68.5738997221619,18.3263499716337,114.980615258629,4.17388955708887
"GGB_006",1039.75257942097,1212.78782156144,45.0603485055705,33.0545165950827,60.3913798944597,24.4548411665646,227.580824676917,10.3638940810591
"GGB_007",1142.79464940803,1181.94002495283,43.1043919398761,33.229127730943,62.8411008640874,24.5846744024237,212.796961815528,9.64011191977925
"GGB_008",1185.61845815598,1284.24442404259,48.6477601257427,30.8964020248501,58.6888293814999,21.4116844534816,292.866038453948,10.7665781600683
"GGB_009",1004.15531069615,1163.05409938215,50.1918178649875,33.6293052109819,59.2460496287759,21.5253774199346,276.19257633472,11.5959321093359
"GGR_001",821.17843676402,1369.92733738905,43.6419323346448,32.3138842078587,61.8723439965089,31.9528004978817,188.982056055279,8.4740925382328
"GGR_005",892.658859446571,950.086947033289,45.1510001224667,31.2582181934355,60.8209052597906,23.751116737102,202.442078656959,10.5800691809996
"GGR_008",686.577212442667,907.627303189143,49.2592465176076,32.4546733962736,62.2875934990302,24.698756238908,193.593769101301,9.03024087947252
"GGR_011",545.77329470691,826.2256864819,38.6144904972848,34.9793009241086,66.1523571486659,19.0247439627606,100.562886981071,6.3321365788484
"GGR_012",688.248274268755,775.426527779709,46.4980729386945,35.0872480166166,60.7624521144702,25.3167917182951,169.368561094003,9.2542413222175
"GGR_014",643.189082053892,787.300417758535,46.4476284894206,35.9449937547069,62.8804430225078,27.4835826560186,170.088089770673,8.68288669704946
"GGR_016",765.42815095963,875.425303539189,45.5849186591997,34.9382157715019,59.5894440689086,30.2661214056514,194.998289146106,8.05854393085628
"GGR_018",1025.18760225157,1149.06578094216,55.2212925359332,35.2284165715437,61.8994424132781,22.5935354229861,303.04701541751,11.8737392575638
"GGR_021",1220.5166373158,1453.16071671635,48.9485501909545,33.3410150729464,61.188126792694,22.3453400601319,302.384543470557,11.5135326001865
"GGR_023",982.496619095622,1226.8682027632,50.3891808086793,32.8426794812346,61.0063340644636,25.2491751716386,267.284311710227,10.7829731623736
"GGR_025",740.67240695812,766.93063388623,42.7567565768934,32.5496858456801,62.0944923754529,23.8080966128703,173.064682196917,7.48436031523359
"GGR_026",852.23712781864,978.270424609162,48.681528470849,33.2161218937721,61.7931712635786,29.3768950482726,223.059824057388,9.15802307859158
"GGR_029",742.347690709041,807.203827241347,57.109990372968,33.7520877609609,62.6526039435473,21.0743624246705,238.747719368871,10.7361745292854
"GGR_030",866.267259089093,1034.226906267,56.3048910980761,32.912535729577,60.6084875950784,21.6152859011795,277.225084880439,10.1202788606905
"ICA_CALIMA",660.625532734287,884.46798529747,35.1331900070115,31.5356669093054,60.5251541442551,27.7614953165812,124.611923001174,7.28490217489329
"INB_820",986.083992234625,1038.20178634117,48.3652030861864,34.7550533962701,61.9168015002119,18.9632024656185,267.072535854021,10.2480078244612
"INB_834",881.836010631812,1140.97278514875,44.0197515307294,35.4758426247224,60.3086908351737,16.69404321208,200.575014941819,8.94505595454322
"INB_835",1022.18367051027,1097.54278478904,43.196699238816,32.3520966573664,61.5282691442726,16.3034322293217,204.381117334906,10.5634262935925
"INB_837",1086.64879208449,1182.71428603185,42.4771984526084,33.9732361726932,61.3010768058144,17.5080226839696,210.40190628211,10.6461624556483
"JAMAPA",NA,NA,NA,NA,NA,NA,NA,NA
"KAT_B1",765.368146410616,908.569812760904,46.3928367754622,29.2317612791208,56.4596509003816,22.4262260744767,174.256001382819,9.00073295555451
"KAT_B9",745.375602217975,869.426149134105,43.2523420668853,29.5752257790144,54.4473890955562,22.1369688876832,170.160135809275,7.28340627248252
"LPA_071",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_111",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_122",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_146",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_164",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_404",638.883665634955,798.416120115783,41.1172742950926,33.0587412280881,62.0766981810049,24.2092260100132,123.062458676894,6.61609527973663
"LPA_406",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_426",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_435",688.785206449048,916.08115571225,45.774824783047,30.1488908574929,59.2377572516955,29.3687755664436,155.560106271458,9.13195030150452
"LPA_440",848.762286926181,789.866126605086,41.3177149029736,31.6332107772503,62.2474324989138,25.6472038689799,152.306192822563,8.92358255206762
"LPA_467",645.852712331774,865.638586189428,45.4523858132,30.7437238566008,60.8789529214883,26.8320144959417,149.978933984673,8.75017836294352
"LPA_471",771.254059306511,868.523743932738,40.6474418161212,31.6531899083096,60.4501882910927,27.3844067930802,156.492630425145,6.89438809742437
"LPA_499",793.446597895688,904.220070375923,53.0419187717756,32.8533351357554,59.8445334965068,21.57819594451,230.408330731482,10.2372205381724
"LPA_512",822.036856823788,939.340063167287,39.3289445300959,33.1375405779163,60.911165796787,23.5250596207245,184.359726868057,6.62721169585666
"LPA_530",640.72613360177,816.836259532846,59.3823717428532,29.0994305780819,53.6237798708428,24.0160753830382,219.173375150463,10.1310839394175
"LPA_546",609.918257231174,728.873065263157,43.2377078159848,32.3532428590031,61.7155649798961,23.3668135075229,159.230693460584,5.26626678643132
"LPA_551",597.456627262727,673.798205276239,45.7811440312742,33.9012595968861,63.0352741381656,26.7744734540098,152.223639348568,6.90362230625899
"LPA_566",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_568",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_573",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_610",841.313360552992,1101.61577211387,46.6257865747652,30.4111596307576,60.2967889647308,27.5118666587216,207.739057348924,9.70651667041041
"LPA_643",754.27535515478,854.981580974992,40.8290394418855,33.0499256671295,64.991800213219,25.0648202092308,168.45992013996,7.07742381225766
"LPA_687",755.753561887376,872.482227024224,45.7355385082384,32.8183873111519,60.8110351744171,22.7346766038604,184.328188460389,8.25750659333354
"LPA_714",829.97564326449,1032.25885307705,44.8736909573949,34.3402978096818,60.7818400914347,29.3913847242128,196.803761969128,8.41326462911949
"LPA_732",853.896963773865,1045.69863743799,42.6316989321547,31.1096385920833,60.1355824093746,30.3720458591769,187.591741410365,8.41097905385258
"LPA_736",889.673699852068,1141.8696445643,52.0391377686232,31.2758617124556,60.1160513421786,32.5428757636581,275.25274128493,9.4373099923686
"LPA_760",629.61879419908,734.768920129836,50.3951452606707,32.7353721049061,60.0782450151363,20.5480395559306,160.018861211267,8.69102816291846
"LPA_770",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_771",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_772",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_773",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_774",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_775",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_776",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_777",NA,NA,NA,NA,NA,NA,NA,NA
"LPA_778",NA,NA,NA,NA,NA,NA,NA,NA
"LYAMUNGO_85",686.768409537952,791.319082024348,49.4782407136457,35.3370830334555,64.0123781461438,25.3942137955587,168.56709526613,9.7061884118308
"MAB_484",NA,NA,NA,NA,NA,NA,NA,NA
"MAZ_013",724.060381156308,827.318996688939,42.6518496843704,30.2046391742114,60.6940931554651,20.5344008577466,161.224075368756,7.00916319067853
"MAZ_021",832.453882726243,963.832089099472,45.6818407898412,31.6139944373396,59.2445000686222,24.6794942610673,187.823365680579,9.43050985239331
"MAZ_026",727.032139490673,844.767672324114,48.0168530127223,32.4123538082583,62.5138979634276,23.442930278995,179.606792735718,8.6591747930499
"MAZ_032",774.409517818743,838.798639104411,50.3733763053791,32.5909613168712,61.5586449258016,25.513721761204,209.026981745007,9.50214150182638
"MAZ_048",695.968494593248,833.749135513516,51.773008542048,32.6488611453073,63.0150959784963,23.3749289065009,192.263751150358,8.26136214906806
"MIB_465",NA,NA,NA,NA,NA,NA,NA,NA
"NATAL_SUGAR",844.229502586468,981.430831938624,40.5859725771442,33.1826998672856,63.291961164582,23.0857661219786,161.773965360405,6.78525189073951
"NCB_226",1281.48338862179,1405.99712093967,50.0439617656078,33.4953499751365,62.8578036932855,25.3254538615012,349.324181057086,9.77165245641813
"NCB_280",993.703497971284,1057.67445762406,55.4562670236483,31.7011344341389,57.1975910264056,22.2322373048656,341.316281023419,10.3825720922293
"NDZ_001",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_002",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_003",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_004",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_005",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_006",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_007",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_008",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_009",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_010",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_011",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_012",NA,NA,NA,NA,NA,NA,NA,NA
"NDZ_013",NA,NA,NA,NA,NA,NA,NA,NA
"NUA_035",816.543000819219,942.545333831021,43.021936644167,31.8294137337464,61.9401998259925,26.9337892170313,180.959057742788,7.76881260513132
"NUA_103",633.909426218135,746.344863716767,42.6521799654684,36.6902686204274,72.3752146363722,14.4688084933306,167.322296986318,4.34847183501211
"NUA_184",959.13188292604,1127.63426564624,47.9569583507764,30.2329451932606,58.1755314735961,27.4593121164516,231.196410907652,10.4203319837691
"NUA_230",475.47326154133,658.76653326354,39.6531184909667,34.0734825977856,65.0058969227083,19.9868708650725,119.052281094518,4.64708891033865
"NUA_289",564.127785304564,726.528664566365,36.8072739172003,34.9383802268485,69.0912174844289,19.3430620479908,131.213364651701,4.10655873745783
"NUA_291",584.782498668416,704.029165672064,41.0016525133427,35.6035532103574,68.6041093449745,20.6069664570029,131.050188120204,5.79617833556703
"NUA_326",534.777386145193,790.132662398883,44.3724472290406,37.1966209391471,74.3983246041099,15.6083285488559,139.647364630688,4.13126901018629
"NUA_365",530.233987169767,710.362147884465,38.7806035745309,33.2167795928328,64.9495610413583,19.286196311783,125.192240950103,4.67246207831882
"NUA_368",997.318766980978,908.066296824624,40.0162039747523,34.0798694678127,63.2950969048264,31.8037037819782,140.60500547927,8.58875975249368
"NUA_398",698.098110710972,801.832247765268,44.5588352671195,36.6963578618738,67.4568334761613,27.7496735110131,167.798174651328,6.90326260159217
"NUA_428",606.891484639091,693.396056124599,37.6721686877354,32.4174194557857,61.8515505901645,16.7870287097668,114.923980839605,4.99380393966981
"NUA_430",735.807385465629,806.12613656758,40.8606788779282,32.8542071889859,59.3487007106679,25.6452999901608,138.325730386555,7.18073612560883
"NUA_463",NA,NA,NA,NA,NA,NA,NA,NA
"NUA_520",603.852069233969,722.456252992842,44.9095956841416,32.280684407453,62.7727950661303,25.7655023956797,139.039103846699,6.99970415324619
"NUA_523",660.214194105512,798.474703431584,41.1068770080586,31.7576634026721,61.9069564253058,24.4655300639845,160.313302033001,6.4848568455384
"NUA_537",787.267770778433,920.911106875321,51.1139324216014,31.5853580491855,59.1925057444379,33.4115656171652,212.371341932839,9.89688338406847
"NUA_540",658.178975634656,785.410587305599,37.6603147207977,37.1767489780318,63.2511946013954,16.7809621379557,139.340619640259,4.95114692376255
"NUA_548",NA,NA,NA,NA,NA,NA,NA,NA
"NUA_560",459.132595511598,527.32096268384,37.1878024239515,33.6681763316824,65.2185398305324,10.0546194697524,111.114164345674,3.66959055957988
"NUA_671",NA,NA,NA,NA,NA,NA,NA,NA
"NUA_711",NA,NA,NA,NA,NA,NA,NA,NA
"PAN_127",NA,NA,NA,NA,NA,NA,NA,NA
"PVA_773",796.928903978484,946.290694675829,40.713168167855,35.9191479408396,63.0417280889539,25.4334514699439,140.532456772775,7.55743067063325
"RAA_021",832.111644364961,1066.60610964113,49.8138322645324,34.6243995459611,61.4068673717805,24.9553756217724,220.684890873496,10.0126568546542
"RAA_030",804.808825958882,929.837045270855,51.609644459751,34.1309402324078,60.9389572206576,26.2254029030189,234.494913504824,9.79947385919239
"RAA_034",903.234732650773,1085.51516296018,38.6264074224924,33.5583196773422,62.6615491326551,24.2243125037412,144.593654437962,8.08884767847058
"RCB_591",1020.8312398233,1232.69195390725,48.5491730879413,33.2639564275276,60.157575684854,21.5865331303351,263.703463863848,11.03280560588
"RCB_593",858.139104837056,1088.86948809867,50.3347022894734,31.8785404222436,57.6235566276822,22.3058663330515,242.299121193968,10.4376872558175
"RED_CANADIAN_WONDER",741.848214773715,866.582545899924,48.7787225902067,29.0142030423039,57.2427602450799,19.1258804548794,188.982967068548,9.03186328704292
"RMA_072",675.630016709141,751.734055759169,42.3413827327803,32.8682795905869,61.3650419425222,23.91320760911,128.449384717692,8.49082344448975
"RMX_002",574.73843646454,711.205039220933,42.1122498256411,36.5548476507399,62.8515018406478,19.5673290714908,142.273985139764,5.65563480684101
"RMX_008",612.034282624866,728.329886874143,45.5003690162611,32.8169360338911,62.8575260201409,19.3182303526566,149.218455751005,6.42167115304552
"RMX_019",701.944330711404,853.901163455346,39.8189156807812,36.2343432685737,64.7137009555033,21.2568798457313,140.586571307047,6.05360504975899
"RMX_020",748.013592575654,845.188633213492,49.6606974881059,34.3731803583236,63.527921526077,23.0303228045679,202.611451411669,9.55052687246487
"SAA_015",684.094859034209,846.422165602584,44.6117554943085,31.6352067488971,60.1213869266316,26.802071381622,164.64455929809,7.18306056578226
"SAA_017",767.743332527582,930.905520416424,44.8199960904762,30.5899098468488,60.2361226644679,29.7739459952294,175.255838834899,8.72168928515386
"SAA_020",763.475179225862,864.099804532496,46.0847058333343,30.5899718275859,60.8412233148317,27.8647627009176,174.66175477257,8.83599079553266
"SAA_021",831.02070347631,997.210905589248,50.5141605852939,29.624603572435,59.5696481379834,29.1949886188245,230.55110429376,9.38271337258186
"SAB_259",900.037614254187,1053.09504368866,47.3961627323073,30.5060492280953,57.2065183553097,23.5433854816767,183.877108489012,10.9116484388859
"SAB_516",874.95390016193,1039.45902287281,52.754694409518,29.7994960821259,57.0997485698489,27.6144160616815,258.746531072641,10.5028653309511
"SAB_560",796.101485250379,927.346533131901,53.0293865625656,30.0426215612266,55.4323287239079,23.6742885806613,216.350570531604,10.1762664059463
"SAB_568",799.005559913925,1053.37097629826,48.2492208514686,31.9486155078484,58.6421716311269,27.8015877592681,190.486046323819,8.66146331257318
"SAB_576",637.03295093667,756.515543871006,43.0149551308372,30.3518662389744,57.920299647685,24.9047962471488,135.121773738054,7.22177731879625
"SAB_618",835.845786098025,1025.84332421758,48.2868531730076,30.4952013646566,56.9122369017619,28.719963308643,219.829639830354,10.1266265974837
"SAB_626",863.048221988126,1022.27049520217,45.0364842839812,31.3084996204227,57.9979559117555,24.4750213973875,205.074017417573,9.65810664256997
"SAB_632",NA,NA,NA,NA,NA,NA,NA,NA
"SAB_659",917.151240470188,1072.65428018636,42.8825278262541,29.7931716269757,58.3823250943068,29.5564663674599,206.006678445202,8.88761457326685
"SAB_686",792.08067090953,956.039249270535,47.4579403560673,30.4150319479879,56.5679126006343,26.0095962727519,202.826966689675,10.5363568501333
"SAB_711",886.423063520022,967.05607993435,46.9828026852907,30.3244610293857,57.8337406889585,20.3281738794734,217.175785762097,10.0147218178106
"SAB_712",815.831148062106,945.871592794429,44.276055068868,29.9466117911661,57.918994954484,25.3271319806919,187.142637187802,8.44168732635533
"SAP_001-15",919.69640213319,1168.34670362314,52.5079179573164,28.8370374972036,55.0198017265647,30.6013310731675,252.084062024637,10.2764942009172
"SAP_001-16",1028.14626840903,1175.54665675878,43.5669925850689,29.3850951381563,58.2765645798061,29.0016446242416,212.341258069862,9.6495986837569
"SAR_002",822.52996377619,985.961434715263,45.5582750207846,33.487038995052,62.1777582273932,30.7753690740997,185.450651594915,10.006618339035
"SAR_003",942.247136394834,1000.49569218942,41.7243021684467,33.3448002804573,61.3306130244694,29.3053636711658,180.987524283867,9.52465525626387
"SAR_004",979.689081896636,1008.11028100757,43.312805411575,33.8613728801096,62.0821371528453,28.9352436773743,215.617242211507,9.51524083492246
"SCN_013",894.243109651184,1145.57367216826,51.1291929761799,32.1863044805663,57.5299226972801,22.1570460478389,257.826915918495,10.2138744098023
"SCN_014",930.365459581475,1167.18691321499,55.0973092100442,32.3352581728261,56.8931574546893,21.5617216814923,294.72852415456,10.1018814453933
"SCN_015",874.202470335705,1061.94381225744,58.9224073008258,35.1888048209607,59.2057550344897,21.9927866841865,302.078165283226,9.96194721080105
"SCN_016",1011.58544769567,1181.62295995876,55.8001380661579,31.9289912022474,59.6406478058737,22.3213765613127,332.900336823745,10.7144392513622
"SCN_017",920.482372262363,1325.71820645203,57.4818361472322,31.9819494725861,59.6978533718013,22.7690979571088,293.616992318958,11.0009153153515
"SCN_018",1228.0215090655,1409.36816117622,48.2755600026339,32.3599944570252,59.1440815390791,22.8643074341425,306.671749841129,9.9840886602098
"SCN_019",1156.51913218876,1425.90201123609,44.1741963694414,32.2926494407029,60.9636081858299,21.7086437192242,229.050695542774,9.68319780847924
"SCN_020",963.755398363931,1013.4234764415,52.0477427196343,34.5466791402087,61.9295147091266,24.6693116572132,289.375226634856,10.2943893677677
"SCN_021",960.114296127268,1156.6104412127,45.6368819855577,33.6454053812556,62.3688872094718,22.3177302654115,218.691513301419,9.73776707371838
"SCR_002",1006.3989067203,1133.96662865483,43.5679697774896,31.7054941770873,59.1684153614933,22.927518584957,205.473791566247,10.3952897726118
"SCR_003",1126.1863635806,1182.04508463939,42.725169619895,32.4824819377996,60.5116073105597,23.0179145035169,230.304655148545,9.90256973900533
"SCR_004",981.67574429354,1138.57020652099,52.7487119058572,33.3668887892362,61.2033352010008,23.6650670619309,299.329494103658,10.9068805955243
"SCR_008",893.184604756215,1002.57704952669,51.2906822050295,33.3565609589433,59.8291767885247,21.9236077277707,252.193758605187,10.7492959596795
"SCR_009",925.153309408204,1110.98603555801,58.1737747975397,32.5688280779795,59.4267100056336,22.4845119346637,301.184498398833,10.8307809369873
"SCR_011",1043.90834068849,1135.59860858034,48.7179000093309,33.2249771719785,59.2776814807119,19.792777933795,256.365810847853,10.4869318685814
"SCR_016",1022.20152850396,1196.71469117747,50.5254274921529,32.9918782080826,59.4654736696941,22.6990830710129,282.57829393846,10.5445169781198
"SCR_022",869.838529242397,1063.58496015292,56.1981874285802,32.7684787642541,61.5039313571313,20.3156091473562,286.71209786155,10.7133758567559
"SCR_023",994.580171580722,1242.41679324539,46.6953171250161,32.3659313465554,58.7979722177501,23.072821349298,247.180396088309,10.1295519123377
"SCR_040",1033.21245295299,1202.08159334655,44.6684400843791,33.5175385727876,56.8226348847293,23.9293976612333,236.784183018121,10.7162788961184
"SCR_045",916.293298878128,1250.03971640655,44.5765911496188,32.3685267516361,59.2394023347578,21.8842430684073,237.428417774019,8.97256168430886
"SCR_047",887.54678907734,1119.807759604,46.9949892555341,33.9778297011951,59.832599988208,20.1283375091561,231.35928957416,10.3001885889115
"SCR_055",835.822932714426,1002.6616833923,54.392088208191,34.9929672870066,59.7226994620551,21.819147906142,274.451821132562,9.83290660416987
"SCR_056",1002.82834473269,1171.1485385422,44.2871442242888,33.7691981832466,60.1535912979477,24.3346602645425,227.010222303359,10.7367164773081
"SCR_061",900.261553688985,1107.93120170991,55.7273123024903,32.502244096341,59.456492171618,20.8220423174769,301.720572729603,10.7684900646822
"SCR_066",783.012396759348,995.577874246738,50.4437186609409,33.479708340133,60.4418050136212,21.2594813044895,215.776987842392,10.1491349688174
"SCR_069",851.530530703286,1036.637145329,51.6606344365528,33.7656546344397,60.6488061616627,20.2769138401628,246.815601110976,10.1288847343413
